text	label
እውነት እንነጋገር ከተባለ ሹመት ከምንለው ሹፈት ብንልው አይሻልም አንድ በወታደራዊ ሳይንስ ከፍተኛ ጀነራልን እንዲሁ ከመጣል ካልሆነ በክብር በጡረታ ማግለ	negative
በአል ነው እሺ  ስፒከሩን አውጥተው ሰውን ይበጥብጡት   ግራ ግብት ያለኝ ግን ታክሲ ልጠብቅ የቆምኩት ቦታ ያለው ያበሻ ቀሚስ ሱቅ  ረሀብ የሚለቅ የኤፍሬምን ዘፈንን ለምን ገግሞ	neutral
 ወዮ ይቺ ደግሞ የባሰባት ነው	negative
የኢራን ሁለተኛው ከፍተኛ ባለስልጣን በአሜሪካ ተገደሉ  የአል ቁድስ ልዩ ሀይል ዋና አዛዥ የነበሩት ቃሲም ሱሌማኒ ከጥቂት ሰአታት በፊት በአሜሪካ በተወሰደ የአየር ድብደባ የተገደሉ	negative
አሜን አሜን አሜን 	negative
ጎፍታ ኪያ እስኪ ለገና ከተጠመቀው ስዋ ላይ አንድ ሁለት ብርጭቆ ፉት በልበት ያኔ ለምን እንደሚያገባኝ ይገለጥልሀል አያና ጋሪ	negative
ለአመት በአል ከተገዛ ዶሮበግ ጋ ተላምዶ አይታረድም ብሎ እሪ ብሎ ያለቀሰ	neutral
ትንቢተ አብድዩ ምእ    ቴማን ሆይ ሰዎች ሁሉ ከኤሳው ተራራ በመገደል ይጠፉ ዘንድ ሀያላንህ ይደነግጣሉ    በወንድምህ በያእቆብ ላይ ስለ ተደረገ ግ	negative
በሀገር ተስፋ መቁረጥ እና በሀገር መሪ ተስፋ መቁረጥ ይለያያሉ	negative
አሁን የፍርሀት ጊዜ አይደለም ሉላችይ ርገናመ ስንያቢ እና ከዚያ በፊት በጣም ረጅም ጊዜ ይሆናል ውነ ቻብ ንገወ ተንናእከ ንግ	neutral
እዛ ሄዶ ጠፋ እሱም	negative
ራስን የማግሰፍ ስልት ከልክ ስያልፍ ዉሸት መሆኑ ይታወቃልእኔ ብቻ ነኝ የላቀ ሀሳብ ያለዉ ማለት በራሱ አምባገንነት ነዉየሚያገዳድልም የመንግስት ጀሌና ወ	negative
አላስፈላጊ የአገልግሎት ክፍያ እና በህንፃዎች ላይ ይከሰት የነበረውን ውድመትና ተያያዥ ወጭዎችን ማስቀረት የሚችል በ    አዲስ እና የ	neutral
የሰዎች አዘዋዋሪዎች በሱዳን መጋዘኖች ዘግተውባቸው የነበሩ  ሰዎች መመለሱን በሀርቱም የኢትዮጵያ ኤምባሲ አስታወቀ ኢትዮጵያውያኑ ወደ መካከለኛው ምስራቅ አገራት በህገወጥ የሰዎ	neutral
ዮሀንስ    እውነተኛ አምላክ ብቻ የሆንህ አንተን የላክኸውንም ኢየሱስ ክርስቶስን ያውቁ ዘንድ ይህች የዘላለም ህይወት ናት	neutral
የልማት ድርጅቶችን ድርሻ የመሸጥ ጉዞና ውዝግቡ  አሀዱ ትንታኔ	neutral
የግል ቢሆን ኖሮ ግን ተደራድረው በሚያዋጣቸው ዋጋ ይሸጡ ነበር 	negative
እንኳን ለ ለብርሀነ ልደቱ  ለጌታችን ልደት በአል በሰላም አደረሳችሁ በጎል ሰከበ አፅርቅት ተጠብለለ   ቤዛ ኩሉ አለም ዮም ተወልደ በበረት ተኛ በጨርቅ ተጠቅለለ የ	positive
የባህርዳር ሰላማዊ ሰልፍ የአቋም መግለጫ   ሙስሊሙ የመስጊድ የበአላት ማክበሪያ እና የመቃብር ቦታ እጦት በጣም አማርሮታል በመሆኑም በባህር ዳር ብሎም በክል	positive
የህዝባዊ ስብሰባ የኢትዮጵያ ዜጎች ለማህበራዊ ፍትህ ጥር  በወቅታዊ ጉዳዮች ዙሪያ የፓርቲዉ ከፍተኛ አመራሮች በተገኙበት ህዝባዊ ውይይት ኪሎ በሚገኘዉ ስብሰባ መእከል	neutral
ኛ እግዚያብሄር ከሀሊየ ኩሉ ነው ሁሉን ቻይ ኤልሻዳይ ነው ምንም ነገር ላድርግ ቢል የሚከለክለው ሀይል ወይም ስልጣን የለም የሚያቅተውም የሚከብደውም ነገር የለም	neutral
የኢዜማ ደጋፊዎች በተለይም አርማውን ይዘው የሚንቀሳቀሱ አባላቱ ማህበራዊ ትስስር መድርኮችን የኢዜማን ሀሳብ ለማስተማሪያነት መጠቀም ላይ ብታተኩሩ ደግ ነበር	neutral
ድርጅቱ ከተቋቋመው አላማ ውጪ እየተንቀሳቀሰ ነው የሚል ዜና እንዳንሰማ እንዴት እኝህ የምያክል ጉመት ፖለቲከኛና የኢትዮጵያዊያን ህዝብ ተወዳጅ ከነፍሰበላው ጃ	negative
በዚህ የቁመት ልዩነት ጉዳዩን እንዴት እንዴት ነው የሚያካሂዱት  ብዪ ራሴን ጠይቄ ሳልጨርስ የጥበብ መጀመሪያ እግዚአብሄርን መፍራት ነውሁለተኛው ጥበብ ደግ	positive
የከርስ ፍሬ በሚለው ትርጓሜው እዳሪዝቃጭከንቱ ትርፍቆሻሻአልባሌ ሊሆን ይችላል	neutral
ካስሽ የምሬን እኮ ነው ዘመኑን ተወው እኔ ቢያንስ ስጠፋ ተናግሬ ነው ደግሞ ታውቃለህ	neutral
ድንግልናችሁን አፍርሳችሁ ስትባረሩ እዚ እኛ ሀጣን ጋር ተሰዳደቡ	negative
ሀገር ወገን አንደለለዉ ወጣቱን በከፍተኛ እንግልትና ሰቆቃ እያሰቃየዉ ያለውን ይህን አሰከፊ ሰርአት ምን ይሉታል መነሻዉ ቅጥ ያጣዉ	negative
ሚጋልብ ይጋልብህ እንደሱ ሚባል ነገር በአማርኛ የለም	negative
ሽሮ ከፍርፍር እኩል መጠራቱ ለምን ይሆን ሲል እጠይቃለን	neutral
ለሀገራችን የሚበጃትን እና ከጥፋት ሊታደጋት አቅም ያለውን ፖርቲከግለሰብ ጋር ባለህ ቁርሾ ምክንያት እንቅፋት አትሁንበት ከራስ በላይ ሀገር	neutral
በሞጣ ጉዳይቀጥታ ስርጭት ደውላችሁ መሳተፍ የምትፈልጉ በዋትስአፕ    ደውሉ	neutral
ልብ በሉ ኦሮማራኮ ከበተነው ቆየን የኢሀዴግ ሪፎርም ለጆሀር የብቻው ድል ስታረጉ ግዜ ጀምረን አንተያያታለለን አልን እኛ ትግሬዎች አገር ወዳድ አርበኞች ነን ላገር ሲባል ሁሉምጋ ነው ምንገጥመው 	neutral
አፍሪካዊ መሪዎች እንዲህ በሙሉ ልብ እንዲናገሩ እንፈልጋለን  	positive
ኢዜማ የገዥዉ ፓርቲ ቲፎዞ ሆኖ እያለ እንደ   መሆን ለምን አስፈለገዉ ገዥ ፓርቲን እየደገፈ እንደተቃዋሚ የሚወ	neutral
የሚያመሳስላቸው መሰረታዊ ነገር ቢኖር የጥቃት አድራሹ ቡድን አባላት ሊያጠቁት ካስቡት ቡድን ግለሰብብሄርን ቋንቋና ሀይማኖት አንፃር የሚሰማቸው ኢእኩልነት ነው አብዛኛውን ጊዜ ይ	negative
በስውር አሰሩንና ዘረፉን ብለው ያዘን ልቀቁን ሲሉ ቆይተው አሁን ሁሉም ባደባባይ ሲሆን ህሊናቸው ምን ይል ይሆን 	neutral
የኢትዮጵያ ፌደራላዊ ዲሞክራሲያዊ ሪፐብሊክ ኛው የህዝብ ተወካዮች ምክር ቤት ባካሄደው ጉባኤ የተለያዩ ረቂቅ አዋጆችን መርምሮ ለሚመለከታቸው ቋሚ ኮሚቴዎች መርቷል	neutral
እውነት ነው እቱ አሜን	neutral
እስከ ቀሀስ በእግር የሄድን በውጤት ተመርጠን መድሀኒያለምን አምልጠን ጁኒየር የገባን ለልደታችን ፎቶጌታቸው ቦቴ ሄደንበዛ ባክግራውንድ ብዙ ፎቶ የተነሳን ሀረር ስታዲ	neutral
አገሬን ወደ ብልፅግና ለመምራት የሚያደርጉትን መልካም ጥረት ሁሉ ፈጣሪ ይባርክ ከጎንዎ ነኝ	positive
 ፒክቸሩ ከነቀሚሱ ቀውጢ ነው ያው በዚህ አጋጣሚ አድናቆታችንን ለመግለፅ ያክል እና መጨረሻቸው ምን ሆነ	neutral
ጥበብ ቤተሰቡን ጠርታ እሰቃየችን እያልኩ እንዳይሆንብን እንጂ ከአብርሽ ጋር ዝምድና አለን 	neutral
ብሄራዊ የመረጃና ደህንነት አገልግሎት ለ የፀረሽብር ግብር ሀይል ባለሙያዎች ስልጠና ሰጠ	neutral
ጃዋር ምን ይላል በዚህ አሳብ	neutral
 የገዛ ጓደኞቻቸውን ከመግደል ወደኋላ የማይሉበት ስሜት ላይ ነው ያሉት ይሄ ደሞ በየትኛውም የተማሪዎች ዘመን ታይቶ የማይታወቅ ግልብነትግልፍተኝነት ነው	neutral
ኦሮሞ አባ ባህሬን አንብቦ አይደለም ገዳን ያቆየው በአምስት ክፍለዘመን በአንድ አባ ባህሬ መኩራት ያሳፍራል ከኦሮሞ ኖራችሁ ኦሮሞን በቅ	negative
ዛሬ ደሞ አብርሀም ሊንከን በእናቱ አማራ ነው የሚል አክቲቪስት መጥቷል  ጌታ ሆይ አረ ቶሎ ና 	neutral
ወረዳ በተሽከርካሪ አደጋ የ ሰዎች ህይወት አለፈ  በምእራብ ወለጋ ዞን ጊምቢ ወረዳ ዛሬ ከረፋዱ አምስት ሰአት አካባቢ በደረሰ የተሽከርካሪ አደጋ የ ሰዎች ህይወት ማለፉን ፖሊስ	neutral
 ስህተቶችዎን ይፀፀታሉ እርስዎ ማን እንደሆኑ እና ምን እንዳደረጉ አውቃለሁ ጩኸቶችዎን ማንም አይሰማም	negative
ዛሬ በወሎ ዩንቨርስቲ ለገደልከው የድሀ ልጅ  ነገ በጥፍ ቢመለስልህ እዳታለቅስ	neutral
ብዙ ወንዶች ለዛች ልጅ ብብት ጠበቃ ሆናችሁ ምነው ፈረንጁን ከማግባቷ በፊት የምትላጩላት እናንተ ነበራችሁ እንዴ ዱቄት ሁላ	neutral
በወያኔ የጭካኔ እስር ቤት በነበርክበት ጊዜ ሻማ አብርቻለሁ ተሰልፌ ጩኸቴን አሰምቻለሁ አሁን ግን በምታራምደው መጨረሻውን ግልፅ ባልሆነ የኢትዮጵያን ያለ	neutral
ግብ ጠባቂው አማኑኤል ኳሱን ክሮስ የሚያደርገው መስሎት ከጎሉ ወደ ውጭ ፈቀቅ ብሏል  ኳሱ የተመጠነ ስለሆነ ኤማኑኤል ኳሱን ሳያቆም በቀኝ እግሩ መታው ጎልም ሆነ	neutral
አሁን ነጭና ጥቁር ብዥ እንደማይል ሁሉ የክልል መንግስት ጋብቻውን አፅንቷል ነዳነዳ አረጉ በኛ ላይ ሊሄዱ እስኪ እናየዋለን ካስኬደ መንገዱ በኛም ሰበብ ዋጅቧል በጀሊል መደዱ	neutral
ዛሬ ጠቅላይ ሚኒስትር አብይ አህመድ ለሰይፉ ፋንታሁን ከሰጡት ምክር ጋር በተያያዘ  ስለ ሰይፉ የማወቀውን በጨረፋታ	neutral
ኤዜማን  መ ምርጥ ኢትዮጵያውያን ማዳን ነው	positive
አዎ ቢጠና ጥሩ ነበር ሁለቱም ቡድኖች ራሳቸውን ከአንደኛው እንለየበታለን የሚሉት ነገር አላቸው ግን ያም ኢንተሴክት ሲያደርግ ይታያል	neutral
እርሱ የእኛ ጀግና ጀግና ነበር ሱነይሳ ምንም ቀጥሎ መሞከር የሚፈልገው ማን ነው ይላ ጥበልገመበ ንላፕሮውአ ንህይ	positive
ትንታኔ   ግለሰቡ  ግለሰቡ አደገኛ ነው  ግለሰቡ በእርግጥ ተፅኖ ፈጣሪ ነው  ግለሰቡ ሀብት አካብቷል  ግለሰቡ ወደ ኦፌኮ ሄደ ወይስ ኦፊኮ ወደ ግለሰቡ መጣ  ግለሰቡ ብልፅግናን ሊበቀ	neutral
የህይወት ታሪክ አንዳንድ ሰዎች  ባለማወቅና በመሳሳት  ወይም በምቀኝነት  እውነት አስመስለው ፅፈው  ሌሎችን እንዲመስላቸው ለማድረግ ቢፈትኑ  የውነተኛውን ነገር ከስፍራው ሊ	neutral
ቪድዮውን እየው ታሪኩ ፊልም ነው የሚመስለው	neutral
መሪያችን ሆይ  ለህዝብዎ የፓርቲዎቻችንን ውህደት የሚያበስረው ወሳኝ የፊርማ ስነስርአት ዛሬ ተካሄደ ሲሉ ያበሰሩትን የምስራች አይቼ የደስታ እንባ ተናነቀኝ	positive
  የያሬድ ሹመቴ የሰብአዊ ድጋፍ ጥምረት መቼ ነው ሰብአዊ የሚሆነው  ያሬድ ሹመቴ ከቅርብ አመታት ወዲህ ሰብአዊ ድጋፍ በማስተባበርና የተፈናቀሉ ዜጎችን በመርዳት ይታወቃል አልባሳትና	neutral
አንዳንድ ሰው ሲያደናቅፍህ ቀስ በል እንጂ እያየህ አትሄድም ሲል ያስቀኛል ምናለ እሱ ከ ደቂቃ በፊት ቢነግረኝ  የሱ ምክር ምን ይሰራል ካደናቀፈኝ በሗላ	negative
ብርሀኑ የወይኗ ልጅ በኤርትራ ህዝብ ላይ ያውም በክፉ ቀን የኢትዮጵያን የነፃነት ታጋዮችን አቅፎ እና ደግፎ ለለውጡ መምጣት እገዛ ባደረገልን ህዝብ ላይ የምታደርገውን የውሸት ፕሮ	negative
     ሶምሶንም ስለ ሁለቱ አይኖቼ ፍልስጥኤማውያንን አሁን እንድበቀል እግዚአብሄር አምላክ ሆይ እባክህ አስበኝ አምላክ ሆይ ይህን አ	neutral
ሰማይ አንዳንዴ እንዲ ነው ልብ ይሰርቃል	neutral
ኢትዮጵያን በሰላም እና በወጣቶች ስራ አጥነት ምክንያት እጦት እየተሰቃየች መሪ ነኝ ባይ ግን  ልማት ከማምጣት ይልቅ መዝናናት እና ድግስ በማድረግ የህዝብ በጀት	neutral
የአጋንንት አለቃ  በእሷ ላይየሚነሱት ሁሉ ነፍሳት ያወግዛቸዋል በአስሶስቷጋንንት ስም ነፍስህን በገሀነ እሳት ነበልባልውስጥ ለዘለአለም ስቃይ ብትኮንንይህን ሰው እንረ	neutral
በዚህ ሁሉ መሀል ግን እንዴት እንዲህ ሆን የሚለውን ጥያቄ አንስተን መልስ መመለስ አለብን በመካከላችን ስምምነት አጥተን እየተሳሳብን መሆ	positive
ሰውን ወንድሜ ነው ጠላቴ ነው የሚባለው በሰዎቹ ሁኔታ ተመስርተህ እንጂ ፖሰቲክ አመለካከት ሳይኖሮህ ቀርቶ አይደለም ደሞ የሱ ምክንያታዊ ተቃውሞ ለውጥ እንዳመጣ አየን እኮ      	neutral
በጦርነት መሀልም ምርጫ ተደርጎ ያዉቃል በአለም ታሪክ	neutral
ልደቱን በዝማሬ ካከበርክ ትልቅ ስጦታ ይሰጥሀል ቅዱስ ኤፍሬም እንዲህ ይላል ሄሮድስ ልደቱን ላከበረች ልጅ ደስ ተሰኝቶ  ክፋትን የተሞላ ስጦታን ይህውም የመጥምቆን አንገት በውጪት ሰ	positive
እሷን በደንብ ብታዳምጡልን ጥሩ ነበር	positive
ጥሩ ሰው እኮ ነህ ቅዳሜ ቅዳሜ ከሁለት ቴኪላ በኋላ 	positive
 ከሀላ የሚቀረው ፈሪ ነው ይልቅ ዝም ብለህ ተቀላቀል	positive
 የራሳችንን ችግር የምናወራበት አፍ ብቻ ሳይሆን የሌሎችንም ችግር የምንሰማበትት ጆሮ እንዲሰጠን ምን ምኞቴ ነው   መልካም አዲስ አመት 	positive
 እሁድ ሀዳር  ቀን  አም  የሳምንቱ ዋና ዋና ዜና ትንታኔ	neutral
ኢዴፓና ሁለት ተቃዋሚ ፓርቲዎች አብሮነት የተሰኘ ትብብር መሰረቱ	neutral
የለም ተውጂ እኔ የሰማሁት እንዲያውም በቀበሌበወረዳበዞን ህዝብ ከታች እስተ ላይ ራሱን በራሱ ያስተዳድር  ነው አውቆ የተኛ የሚለውን ተረት ሰው እ	neutral
ከፍተኛ የመንግስት የስራ ሀላፊዎች ከታገቱ ተማሪዎች ወላጆች ጋር ተወያዩ	positive
እንዲሁም በሀገር ልማት ጥናት ኮሌጅ በግብርና እና በሳይንስ ዘርፎች ከፍተኛ ጥናት ያከናወኑት ዶክተር በላይ ስምአኒ እንዲሁም በዚሁ ኮሌጅ በጂኦግራፊ ትምህርት ለረጅም አመታት ጥናት ያ	neutral
እውነታ አይደለም	negative
  ታዋቂው ፊዚከር ፕሮፌሰር ክራውስ  ደቡብ አፍሪካዊ ቡሽሪም ይሁን ካሜሮናዊው ሀበሻ ሚስት ያለው  ነብይ  ባይ ነኝ  ሁለቱም ሌባ ናቸው ይላሉ	negative
እውነቱን ነው ግን ትንሽ ተዛንፏል ትልቁ ችግር ዘመናዊ ትምህርት ከሀይማኖት እኔ ከባህል መበረዝ ጋራ ስላዛመዱት ነው ይህም መሰረቱ ከፖርቱጋል ጋራ የነበረን ግንኙነት ነው	positive
የገና ስጦታ ነሽ ለኛ በኢትዮጵያዊነት ለምናምን የሀገራችን ነገር ከውስጥ ከደማችን ጋር ለሰረፀ ዜጎች እግዚአብሄር በስራሽ ሁሉ ከፊትሽ ይቅደም	positive
ቢመችህ ባይመችህ ሀብታም ብትሆን ባትሆን  ሰላትን አላህ ካገራልህ ከዚውጭ ትልቅ ደስታ ሰላም የምታገኝበት ነገር የለም	positive
ቡዜ እየባከነ ያለ ሌላው የትውልድ ምርጥ ድምፅ ነው  ተረጋጋሽ ወይ   ኩኩዬ   አሁን ደግሞ ፀሀይቱ ዛሬ ቁጭ አድርጋ ልታሳድረኝ ነው	neutral
 ቅድም መግረፊያ ነው ምናምን ስትሉ አልነበር	neutral
እስኪ እንደዛ የተናገሩበትን ቪዲዮ አጋራን የሚገርም እኮ ነው	positive
ትእግስት ማለት ትእግስት ማለት ብቻ አይደለም	negative
መታመን በሰማይ አምላክ ብቻ	positive
ጊዜህ ደርሷል  በቅርቡ ያልቃል  ደም የሚፈስ ደም ነው   የእርስዎ ቤተሰብ ከእንግዲህ የለም  ጊዜው በቅርቡ ነው  በቅርቡ ጊዜዎ ይመጣል	neutral
ተፎካካሪ ፓርቲዎች ተሰባስበው እና አንድ ቡድን አዋቅረው ፋና  ዋልታ እና ኢቲቪ አጠቃላይ የህዝብ ሀብት የሆኑ ሚዲያዎች የባለቤትነት እና አጠቃቀም ላይ ጥርት እና ፅድት ያለ መስመር	neutral
እና እዚህ ጋር አንትሽ ከተቀራራቢ ምስል ውጪ ምን አምጣ ልትለው ነው	neutral
ሰውየው በሰላም እንኳን አደረሳችሁ ማለት እኮ አልቻለም እንዴ	neutral
ስትተኙ ልብሳችሁን እንጂ ልባችሁን አውልቃችሁ አትተኙ አንዳንድ ሰው ወጥ አቋም የሌለው ሊተኛ ሲል ልብሱን ብቻ ሳይሆን ልቡንም አውልቆ ስለሚተኛ ነው	neutral
የሪፍት ቫሊ ተማሪዎች ግን  ሁሉ ነገር ቢቀር እንዴት እየወሰዱት ያለውን ኮርስ አያቁም  አድነን የእውቀት አምላክ አቦ ድፍት ያድርግልኝ	negative
በከፍተኛ የትምህርት ተቋማት የፀጥታ ችግሮችን ለመፍታት እየተሰራ መሆኑ ተገለፀ	positive
የኤርትራ ህዝብ ለነፃነቱ የከፈለውን ዋጋ እና ተአምራዊ ጀግንነት አለማወቅ ለእንደዚህ አይነት የተሳሳተ ድምዳሜ ያጋልጥሀል	neutral
 ግን ከመንገድ ላይ ነው እንደ ተጋባዥ እንግዳ ለቃለ ምልልስ ይዘው የሚገቡት	neutral
ፍራሽ አዳሽ ተስፋሁን ከበደ አፍ የማያዘጋ የፖለቲካ ሳታሪስት ነዉ አርትስ ቲቪ ላይ እሱን ስከታተል በረዶዉንና ብርዱን አስረስቶኝ አመሸሁ አዲስ አበባ ስሄድ	positive
ፅድቁ ቀርቶብኝ በቅጡ በኮነነኝ አሉ ሌላው ቀርቶ እንዴው አንዳንድ ክልሎች ላይ የተዘረጋው አፓርታይዳዊ ስርአት በቀረ	negative
በስማም ቡቱቱ እብድ	negative
የፖለቲካ ፓርቲዎች ህዝብን በበጎ ፈቃደኝነት ለማገልገል ዝግጁ የሆኑ ብቁ መሪዎች መፍለቂያ እንዲሆኑ ቁጥራቸው ውስንና  ጠንካራ ሆነው እንዲወጡ በህግ የሚመራ የመንግስትና ህዝብ ድጋፍ ያስፈልጋቸዋል	positive
ለምን እበሳጫለወ አሉባልታ አታውራ አልኩ እንጂ ኢዜማን አትንቀፍ አላልኩም ነቀፌታህን ጭብጥ እና መሰረት ባለው ነገር ላይ አድርግ ነው ያልኩት	positive
አሁን ብዙ በድርቅ የሚሞት የለም	positive
ወገን እያያችሁልኝ ለማለት ነው እያያችሁልኝ አመሰግናለሁ	neutral
ሀሚልተን ቲቪ ይክፈቱ  አሁን ጀበሉ ንግግር በማድረግ ላይ ነው	neutral
ደሞ ጨመረ ይላል እንዴ	negative
የኔ ውድ እኔ አንዴ መርጬዋለው በቃ የህይወት ዘመን ቡድኔ ነው 	positive
ሲጀመር ከሌላ ብሄር ጓደኛ አለኝ ብሎ የሚናገር ሰው አላምንም	negative
እቺን ትልቅ ሀገር ለመምራት የተሰበሰቡት እነዚህ እራሳቸውን መምራት ማይችሉ ግማሾቹ አዛውንት ማቆያ ግማሾቹ ፍርድ ቤት ቀርበው ላስጠፉት ነብስ መቀጣት ሲኖርባቸው ሀገር እንመራለን	negative
የገና በአል ገበያ በአዲስ አበባ	neutral
አይ ትራንፕ እረ እባክህ የመካከለኛውን ምስራቅ  ህዝብ ሰላም አታጥፉበት ከኢራን ጋር እሰጥ እገባ ገብተህ	neutral
ጅማ አባ ጅፋር ከ ባህር ዳር ከተማ  ቀጥታ የውጤት መግለጫ	neutral
መልካም ልደት እንኳንም ተወለድክ ረጅም እድሜ ከጤና ጋር እመኝልሀለሁ	positive
ታካብዳለህ እንዴ እያለች ነው	negative
ይህ እኮ ነው ከፍ የሚያደርገን ገደል ሊሰዱን የሚጥሩትን አሳፍረን መታየት የሚይስችለን ከምርጫው  ቀድሞ እንዲይስጠነቅቅ ወንጀለኞች ፍርዳቸውን ያግኙ የህዝብ ምኞቱ አለኝታው ሰላም	neutral
በየ ሺ አሜን ካልን  በሚሊዮን  እድል አለን	positive
ለእትዮጵያ አንድነትበቀለም በፆታ በሀይማኖት በብሄር ሳንከፋፈል አብረን ወደፊት እንጓዝ ተያይዞ ወደ ብልፅግና ጉዞ 	positive
በፈረንጆቹ ገና እና አዲስ አመት ቀድመን አቅምና ገንዘባችንን ጨርሰን የኛ ድንቅ የሆነው ገና ገና ሳይደርስ እንቅልፍ እንቅልፍ አለንበቃ ምን ይደረጋል ገና እና ጥይትን ተኝቶ ማሳለ	neutral
በወቅቱ ዶር አረጋ ይርዳው ባደረጉት ንግግር ይሄ ግንባታ ዩኒቨርስቲው ለአዳማ ህዝብና ወጣቶች የበኩሉን ማህበራዊ ሀላፊነት ለመወጣት የተደረገ ነው ብለዋል	neutral
ምን ችግር አለው ጋላ እንደሆን ደም የለውም	negative
በሱ አስተሳሰብ እና አሰራር  አመት መኖር አቅቶናል ጭራሽ  ና  አመት አለማወቁን እንኳን አላወቀም	neutral
ስለ ሀገር ግድ የማይሰጥህ  ለራስህ ስብእና ብቻ የምታስብ ጨለምተኛ ነህ  ባንተ የተነሳ የሀገራችን ህልውና ምን የሆነች ነው ግብፅ ምን ያደረገች እንደ	negative
በሞጣ የተፈፀመውን የመስጊድ ማቃጠል አስነዋሪ ድርጊት ጤነኛ የሆነ ሰው ሁሉ አውግዞታል አሁንም ህዝባችን የሚችለውን በማድረግ ከሞጣ ሙስሊም ወንድሞቻችን ጎን እንዲቆም ጥሪየን አቀርባ	neutral
የጅማ አባ ጅፈር አስተዳዳሪዎች የእግር ኳስ አፍቃሪው ላይ እየቀለዱ ነው የከተማው ከንቲባ ባይኖር ክለቡ ይፈርስ ነበር ለነገ ጨዋታ ዛሬ መንገድ ላይ ያሉት ጅማ አባ ጅፋሮች የ ወ	negative
በተጨማሪም  እራሳቸውን ፌዴራሊስት ብለዉ የሚጠሩ ነገር ግን ፌድራሊዝም ባለፈበትም አልፈዉ የማያዉቁና ስለምንነቱ በቅጡ ላልተረዱ እንደ ትህነግ ላሉ አስመሳዮች ጥሩ  ይ	positive
ሰሞኑን እንኳ በሱ አዝማችነት የተደረገውን የመሬት ወረራ ህዝቡ የማያውቅ ይመስለዋል አይደል	neutral
አእምሮንም ሁሉ የሚያልፍ የእግዚአብሄር ሰላም ልባችሁንና አሳባችሁን በክርስቶስ ኢየሱስ ይጠብቃል ፊልጵ    	neutral
ዲናዬ  ያዉ አዲስ ፍቅር እኮ በጣም አስቸጋሪ ነዉ 	neutral
የኢትዮጵያ ፕሪምየር ሊግ ኛ ሳምንት መርሀ ግብር	neutral
አለም አቀፍ  የደጋፊዎች ማሀበር ትዊተር ገፅን በመከተል ድጋፍዎን ያሳዩ ማሀበራችንንም ይቀላቀሉ	positive
ለአሻሚነት ያቀረብካቸውን ጥያቄዎችንም ቢሆን ለሶስቱም የሚሆን ጥሩ መልስ ነው	positive
የአዲስ አበባ ፐብሊክ ሰርቪስ ባወጣው የ አመት የስራ ቅጥር ለተመረጣችሁ በሙሉ የመፈተኛ ቦታዎች አድራሻዎች በምስሉ እንደተቀመጠው መሆኑን ለማሳወቅ እወዳለሁ ምንጭ አአፐ	neutral
መጀመሪያም የማይጨበጠውን ብሄርህን ነበር እኮ ሊቆጠር የነበረው	neutral
   አይገርምም መቶ አመት ለመድፈን ጥቂት የቀራት ቅደመአያት ሲኖርህና በስልክ ስታወራት ጆሮዋ ጥርት አድርጎ የሚሰማ ምርቃት የምታሽጎደጉድ  በህይወቷ ታማ አታውቅምከዳማከሴ ያላለፈ	positive
ከአድዋ በፊት አፄ ሚኒሊክን ከታልያን ጋር ላደረጉት ጉንኙነት ይቅርታ ሊጥይቁ የመጡትን ሶስት የትግራይ እና የኤርትራ ባላ	neutral
ህዳር  ቀን እመቤታችም ድንግል ማርያም አርፋበት ወደ ነበረው እመምህረት ጋራ መንፈሳዊ ጉዞ	neutral
እመቤታችን ወላዲተ አምላክ ጥር ሀያ አንድ ቀን በስጋ አረፈች  ለዛቲ ብእሲት ሰረቀ ላእሌሀ ብእለ ፀጋሁ ለአብ ወአግአዛ እምእኩይ ውስተ ሰናይ እሞት ውስተ ህይወትጠቢቡ ሰሎሞን ስለ ት	neutral
አንተ ቆሻሻ	negative
ድል ለዲሞክራሲ 	positive
ምስኪን ይሀቺ እህታችን ትንሽ ነካ ወሰድ ሳያደርጋት አይቀርም ምክራቸውን የምትሰማ አይነት የቅርብ ወዳጅ ዘመድ በቅርብ ካለ ሙያዊ የምክር ድጋፍ እንድታገኝ ቢያደርጉ ይበጃል	positive
ወደ ቺሊ አመጣኸው ግን ምንም ሩቅ የለም እወድሻለሁ ምንም እንኳን አስተርጓሚ ከእኔ ጋር ለመነጋገር ቢያስፈልግህም ያ ግን ይከናወናል  አሁን ቀድሞውኑ ሩቅ ነበር	neutral
ጠይቄው ነበር ይሄን ቆማል አጋመ ማየት አልፈልግም አለኝ	negative
የጌታዬ እናት እመቤቴ     ፍፁም እሩሩህ ነሽ ስምሽ ጣእም ያለው   ጭንቀቴ ሲበዛ በአንቺ እፅናናለሁ    የአለም እርጋታ የሰላም ውጥን ነሽ     ጊዜ ለጣለው ሰው አይጨክንም ልብሽ 	positive
ሁለት አመታት መፍታታት ቢታይም ኢትዮዽያን ለተከታታይ ያስተዳደሩ መንግስታት ተችወቻቸውን በማዋከብ ይታወቃሉ	neutral
ትምርት ቤት የሌላቸውን የሚያሰራ  የ ግብርና ድጋፎችን የሚያደርግ እና ለ ቆቦ አስተዳደር ወሳኝ የተግባር ሰውይህን የ ቆቦ ወረዳ አዩብ ትምርት ቤት ከ መሰረት ድንጋይ	neutral
