text	label
መልካም እሴቶችን በማሳደግ ችግሮችን በሰላም ለመፍታት ሁሉም ዜጋ አብሮ መቆም አለበት የሀይማኖት አባቶች	positive
ኢትዮጵያን የሚወድ ቴዲን እንደወደደ ይቆጠራል ቴዲን የማይወድ ኢትዮጵያን    ሀ አይወድም    ለ ሊወድ ይችላል    ሀ ሊወድምላይወድም ይችላል   ሳያይ አይኔ ብረ	neutral
     እኔ የደሀው ህዝብ እንግልት እና ሀዘን ያሳስበኛል እንጂ በተረፈ ባለ አንቀፅኞቹ ኤሊቶች  ካን ፋክ ዜምሰልቭስ ኤንድ ቴክ ዚስ ሲት	negative
በእሳቸው ቃልና በቅዱስ ሲኖዶስ ውሳኔ መሰረት ስርአተ ቀብራቸው ዛሬ ከሰአት በኋላ ብፁእወ ቅዱስ ፓትሪያርክ አቡነ ማትያስ ሊቃነ ጳጳሳት ካህናትና ምእመናን በተገኙበት በደብረሊባኖስ ገዳም እየተፈፀመ ነው 	neutral
የተናቀ እንደተባለው ነው	negative
አንተ ሀገርን ለማመስ የተፈጠርክ ላንተ የሚሻለህ ባርነት እንጂ ነፃነት አይደለም	negative
አታስመስል ፕሮፌሰር የኦሮሞ ጥላቻ የለብህምእሱን እኔም አምናለሁየአማራ  ጥላቻ እንዳለብህ እኮ  ማስረጃ ማቅረብ ይቻላልምንም ማስተባበል አያስፈልግህም	neutral
የዩኒቨርሲቲዎችን አለመረጋጋት የመምህራንና የአስተዳደር አካላት ተሳትፎ እንዳለበት ተጠቆመ የአገራችን ዩኒቨርሲቲዎች ውስጥ የሚታዩ አለመረጋጋቶችን ለፖለቲካ ፍጆታቸው የሚያውሉ ሀይሎ	negative
ኤፔሬስትሪያል ላይ ፒልስ ዶን ፓስ የምትለዋን ሴትዮ ወዴት ወሰዷት	neutral
ስላልደረሰብህ ልብ አላልከው ይሆናል እንጂ በእምነት ታቋማት ላይ ያነጣጠረ ጥቃት ከተጀመረ ቆይቷል   አሁን ልክ እንደ አዲስ ክስተት ከበሮ አትደልቁብን ራስ ወዳድነት አይጠቅምም 	negative
በፊትም ከመሬት ወረራው ነፃ ነበር ራሱ የ ኦሮምያ አመራር ነበር የሚዘርፋት አሁንም ያው ነው	negative
ደሞ የት እያፈረሱ ነው	negative
ጠሚ ዶር አቢይ ለአለም አቀፉ ማህበረሰብና በውጭ ሀገር ለሚኖሩ ኢትዮጵያውያን የእንኳን አደረሳችሁ መልእክት አስተላለፉ	positive
ጥሩ ሀሳብ ነው	positive
ወንድም በአሁን ሰአት  ከፍተኝ ትምህርት ቤት አሉን ከዚህ ውስጥ ቱ ላይ ነው ችግር ያለው እነዚህም የመቀበል አቅማችው ውስን እና አዳዲስ ቢሆኑም ችግር መፈ	positive
ስህተት ይሄ ቀበና ወንዝ ነው ሁሉም ወደዚህ ድንቅና ውብ ወንዝ ጎራ በማለት ድካም የተጫጫነው ሰውነቱን በጀልባ ቀዘፋ እንዲያፍታታው እመክራለሁ   አመሰግናለሁ	positive
ምርጫውን ይኸው በአፈና ጀምረናል  ሆኖም ባልደራስ ለእዉነተኛ ዲሞክራሲ ፓርቲ  በመንግስት ተፅእኖ አዳራሽ ቢከለከልም ሜዳ ላይ ተወልዷል  ከፊት ለፊታችን መራራ ትግል ይጠ	negative
መደራጀቱ የውድ ሳይሆን የግድ ነው	neutral
ዘሙዬ ደግሞ አሁን እኔ አንተ ላይ እደርሳለሁ 	neutral
ማቴዎስ    እንግዲህ የመከሩን ጌታ ወደ መከሩ ሰራተኞች እንዲልክ ለምኑት አላቸው	neutral
ብርሀኑም ጀግና የሆነበት አገር	positive
በጣም የሚገርም ነገር ነው  ለካ ቀድሞ ገድሎታል	neutral
ከኤጀንሲው ጋር ልጣመይ ላኋበ ከመርከብ በፊት ከመወርወርዎ በፊት ትዎነ ውሰ ቅልት	negative
ቸር ያሰማን መልካም ሰንበት	positive
አንቺ ፍፁም እመቤት  ቀድሞ ይቅርታ ጠይቀሻል  በህይወትዎ ውስጥ	positive
ያገኙ የመሰላቸውን ክፍተት በሙሉ እንደ ጥሩ እድል ተጠቅመው እሳት ከማቀበል ወደሗላ አይሉም	negative
 እናቴ ጫት መጋጥ ነው የምትለው ከብትነት ምንም አይጠቅምህም ጎበዝ	neutral
እስክንድር መልካም የልደት በአል ይሁንልህ	positive
እንኳን በዚህ ደረጃ ለፖለቲካ ትርፏ ብላ ህዝብ ሲጫረስ ዝም ብላ አላየችም የአቢይ ተንኮል መቼም ይቅር የሚባል አደለም  	negative
የደረቅ ወደቡ የመጀመሪያ ምእራፍ ለአገልግሎት ዝግጁ መሆኑን የኢትዮጵያ ባህር ትራንስፖርትና ሎጀስቲክስ አገልግሎት ድርጅት ገለፀ	positive
ወገን እያያችሁልኝ ለማለት ነው እያያችሁልኝ አመሰግናለሁ	neutral
ህልውና በእግዚአብሄር እጅ ነው	positive
  የትግራይ ህዝብ አጋር እንጂ ጠላት አይደለም	negative
እነዛ  በደርግ ግዜ በ ኪሎ ቤተመንግሰት የነበሩ ቅልብ የሚባሉ የት ገቡ እነዚህም ታማኝ እንዲሆኑ  በደምብ መቀለብ ነው	negative
ከአመታት በፊት ይሰራበት የነበረው አጠቃላይ አስመጪ የሚል ፈቃድ እንዲቀር ተደርጓል የንግድ እና ኢንዱስትሪ ሚኒስቴር እንደሚለው የንግድ ስርአቱ ችግር እንዳለበት በመረዳት ማስተካከ	negative
የነፃ ትምህርት ለግጭቶች በር አልከፈተም እንደለመድት መፍትሄ መፈለግ ስራ ሆኖባቸው ተመርቆ ስራ አግኝቶ እንጀራ መግዛት ማይችልን ወጣትን ማሰቃየት አልበቃ ብሎ እዳ ማሸከም ነው መ	neutral
የድሮ ኬዝ ይሆናል እንጂ መቼም ከኔ ጋር አይገናኝም አ ሳጅን	negative
በጣም ደደብ ነኝ   ይቅርታ	negative
ህይወትዎ ይባክን ህይወትዎ እንደ እርስዎ አስከፊ ይሁን በጭራሽ ደስታ አታገኝም 	negative
ጠቅላይ ሚኒስትር ዶክተር አብይ አህመድ ብልፅግና ፓርቲን የተቀላቀሉ ድርጅቶች የስምምነት የፊርማ ስነ ስርአት ላይ ያደረጉት ንግግር	neutral
የመደመር አላማ ሀገራችን ባለፉት አመታት ያስመዘገበቻቸውን ድሎች ጠብቆና ስህተቶችን አርሞ የመፃኢውን ትውልድ ጥቅም ማረጋገጥ ነው ብለዋል ክቡር አምባሳደሩ መድረኩ በጋራ ሀገራዊ ጉዳዮች ላይ	positive
ኮንሰርቱን ገብቼ አይቼም አሁንም አልወጣለህ ብሎኝ ስልኬን እያንጫጫሀት ነው  ያቆይልን አቦ	positive
ይሄን ያህል መብት የሰጠ መንግስት ነዉ የህግ ከለላዉ ለአራጁ ቄሮ ጀዋር ለሚመራዉ ቄሮ ይሄን ያህል ስልጣን ሰቶ እያሳረደና እያስገደለ ያለ መንግስት ነዉ	negative
ድንቅ ውይይት ነው እናመሰግናለን ቀጥሉበት 	positive
በራችን ዳር ተቀምጦ አትዉጡ አትግቡ እያለ የሚያስፈራራን የኤርትራ ህዝብ ነዉ	negative
ገና አቶ ዳውድ ኢብሳ እና ብርሀኑ ነጋ ፕር በአሻም ቲቪ  ክፍል  ረፋድ  ሰአት ላይ  ክፍል  ከቀኑ  ሰአት ላይ  መልካም በአል	neutral
በኤክሳይዝ ታክስ ሰበብ የታየው የዋጋ ንረት መነሻው የተዛባ የገበያ ስርአት ነው ሲል መንግስት አስተባበለ	neutral
አብርሀም የእስራኤልም የአህዛብ ሁሉ አባትም ተብሏል	positive
እንዲያ ካልሽ ፒስ በቃ ያንቺ ጤና ስለሚያሳስበኝ ነው	positive
ኢሳያስ አፈወርቅ የጀነራል ሰአረን ገዳይ በአስቸኲይ እንዲፈታ ለአብይ አህመድ ትእዛዝ ሰጠ ከጌታቸው አሰፋ ማህደር ቁየተወሰደ	negative
ታሪክ የጦርነት ዋና መተረቻ ተደርጎ የሚፃፈው አሁን ያለው ከባለፈው የተሻለ እንደሆነ አድርጎ በማቅረብ ሰው ወደጎረቤቱ ሳይሆን ወደባለስልጣናት እጅ እንዲነሳ ለማስቻል ነው ስለዚህም ብዙ ጊዜ የጦርነት ታሪክ ፖለቲካ ነው	neutral
መልካም ሰው አላህ ይዘንልህ እንደቀልድ ያጣነው ምርጥ ኢትዮጵያዊ  ነብስህ በሰላም ትረፍ ወንድሜ   የቤተሰቤም ሆነ የሀገሬ አለብኝ  ኢብራሂም ሻፊ	positive
ደግሞ መስማትማንበብ  የምትፈልጉትን ብቻ የምትሰሙ ብሽቆች	negative
ዛሬ አርማጭሆ ህፃን የታገተባቸው ቤተሰቦች እንደነገሩኝ ከሆነ ከለሊት ጀምረው ለመንግስት ስልክ ቢደውሉም እስካሁን አንድም የመንግስት የፀጥታ አካል አልደረሰላቸውም	neutral
ትክክል  ግን ብዙ ሰዎች የተረባረቡበት ስራ ነው  ስለዚ ሀሪፍ ይሆናል ብለን ተስፋ እናረጋለን ልጁ እንደሆነ ለምንም ስራ ይመቻል	positive
አንተ እስካሁን አልተጋለጥክም	negative
ቅድምያ የዜጎች ደህንነት ይረጋገጥ  የታገቱትን ዜጎችን መንግስት በአሉት አማራጮች ሁሉ ተጠቅሞ ወደቤተሰቦቻቸው በሰላም የሚመለሱበትን መንገድ ይፈልግ   በየቦታው የምንሰማው የሞት ዜና መቋጫ	positive
እግዚያብሄር ለፈጠራቸው ነገር ቀብቶ በስሩ ደስተኛና ጤነኛ አርጎ ያሳድግልን ለወላጅ መልካም ምክር	negative
በኦሮሚያ የአናሳዎች መብትና ግፍ	neutral
ጌታ አይወልድም አይወለድም  አምሳያም ቤጤ የለውም ሶ ኢሳ እየሱስ የአላህ መልክተኛ እና እሚወደው  ባሪያው ወው ጌታ አደለም	neutral
ብርሀነ ልደቱ ለኢትዮጵያና ኢትዮጵያውያን የፍትህ የዲሞክራሲ የነፃ ያልተጭበረበረና የሰው ህይወት በከንቱ የማይጠፋበት ግልፅ ምርጫ ለመጀመሪያ	positive
ወያኔ ከሲኒየርነትወርዳ ጁኒየር  የአጋር ፓርቲነት ሚና ለመጫወት መወሰኗን ስትሰማ ለማረጥ የደረሰች ሴት ወንድ አታማርጥም አይነት ነገር 	negative
እናመሰግናለን የኛ ድምፅ ፈጣሪ ይከተለን	positive
የኛ ስተት  ጥቂቶች የሚሰሩትን ክፉ ስራ ለማይሰሩት ለብዙወች ማስተማራችን ነው እላለው ሀገራችን ብሎም የሰውን ልጅ ለመቀየር ብዙው የሚሰራው የናቅነው ጥቃቅን ክፉ ስራ ላይ ህግ እ	positive
    የሴት ልጅ እድሜ እና የወንድ ልጅ ደመወዝ እንደማይጠየቅ	neutral
ጌታ መልካምን ነገር አድረጎልኛል ስለ ሁሉ ስሙ ይባረክ  በወንድ ልጅ በርኮኛል ዛሬ ማለዳ	positive
እኔ ያን ሁሌም መክፈት አልቻልኩም ያ ያ የሹል ቁራጭ ብቻ ነው 	neutral
የጎጥ ፓርቲዎች ይዘውት የሚመጡት ፕሮግራም በከፊል በ አመታት እልህ አስጨራሽ ትግል አምባገነን ስርአት ንደን  አፄ እገሌ ባርያ አድርጎ ሲሸጥህ ጡጥህን ሲቆርጥ 	neutral
ፓርቲዎች ከነቤተሰቦቻቸው ምንም አልሆኑም የደሀ ልጅ  እንጂ	negative
ዴሞክራሲ ተብሎ ነው የሚፃፈው አንቱ ግን ብራኑ ቁጭ ብለን ተነጋግረን እንወስናለን የሚለው እስከዛሬ አልቀመጥ ብሎ ጊዜ አጥቶ ነው	neutral
  አማርኛ  ኦዲፒ ዋጋ የተከፈለባቸውን ጥያቄዎች ወደ ጎን መተው አይገባውም ፕር መረራ ጉዲና	neutral
ይጀምራል  አጭበርባሪ ነው  አፈሰሰ  ይጫጫል  ይንቀጠቀጥና ይጭበረበር	negative
ኢር ታከለ ኡማ እና ካቢኔያቸው ከህዝብ ተወካዩች ምክር ቤት አባላት ጋር ተወያዩ  የህዝብ ተወካዩች ምክርቤትም የከተማ አስተዳደሩ የከተማዋን ነዋሪዎች ህይወት ለመቀየር እያደረገ ያ	positive
ይህ ቦታ ከተማ ወጣ ብሎ በአዲስ አበባና በኦሮሚያ ድንበር ላይ ያለ ሲሆን የመልክአ ምድር አቀማመጡ መንፈስን ያድሳል ይሄን ቦታ ያላያቹ ክርስቲያኖች ቦታውን በማየት የበረከቱ ተካፋይ ትሆኑ ዘንድ ጋበዝኳችሁ	positive
እዉነት ነው እግዚአብሄር ይረዳዋል በእርግጥኝነት መናገር የምችለው ዶክተር አብይን የኢትዮጵያ አምላክ አያሳፍረውም ሁሉ ነገር ይሳካለታል አፍራሾቹን ፈጣሪ ያሳፍራ	neutral
ፀዲዬን ስሙልኝ እስቲ  መቼም ቀንደኛ አድናቂዋ መሆኔን በአደባባይ ካወጅኩ ሰንብቻለሁ አንግዲህ  እና ሰይፉ ላይ ስታወራ ድምጧ ራሱ ሙዚቃ ይመስል ስወዛወዝ ነበር    አሪፍ ስ	positive
ለሁሉም የምናስተምረው ተማሪው ብዙው ሰወ ስለማይገል ሰምቶ ያፈሰዋል ጥቂት የሚመለከታቸው ተለይተው መማር ባለባቸው የትምህርት አሰጣጥ እና ትምህርት መሰጠት ባለበት ስለማንሰጥ እና	positive
    የባዮሎጂ አስተማሪዎቻችን  እሄንን ቢሰሙ እራሳቸውን ያጠፉ ነበር	negative
 እኔ የማንም አይደለሁም   የዋሊያዎቹ ብቻ     እና የቡንዬ	neutral
ስንት አማራ ስንት ኦሮሞ  እያሉ በሞታችን ሙድ ሊይዙብን ነው ዛሬም	negative
የዛኔ ሏላዊ ሀገር መሆናቸውን ክደን ነበር እንዴአሁን አልፏልአስተምሮን ካላለፈ ነገ አቅሙን ሲያጠናክርና እላፊ ጥቅም ሲፈልግ ያ ላለመደገሙ ምን ማረጋገጫ አለን	neutral
እኔም በጣም ደስተኛ ነኝ	positive
ምሳሌያዊ እርምጃ ለህይወት መጥፋት እጃቸው ያለበት ግን ህግ ፊት መቅረብ አለባቸው ከእገዳው እና ማስጠንቀቂያ ያለፈ	neutral
የኢትዮጵያ ከ አመት በታች የሴቶች ብሄራዊ ቡድን ልምምዱን እየሰራ ይገኛል	positive
የጎጠኝነት አደጋ ጎጠኝነት የእነሱ እኛ አርቲፊሺያል ክፍፍል ይፈጥርና እነሱ መጥፎ የተሳሳቱ ክብር የማይገባቸው ውሸታምና የማያስቡ እኛ ደግሞ ጥሩ ሀቀኞች ክብር የሚገባን	negative
ብልፅግናችሁን  ብሉ     ታክስ መጨመሩ    በብልግና ፅ ምክንያት  ነው	negative
ለማ እንዴት ነው ስልህ እናንተ እንዴት ናችሁ ያልከው ልጅ ደህና ነህ እንዴት ነህ	neutral
እንኳን አደረሰን ለሁላችን መንግስታችን	positive
በገዛ እጄ እጣ ፈንታዬ በል ውጣ	negative
አሳማኝ ሀሳብ ነዉ	positive
ለሆዳቸው የተጠጉት እንኲ ምን እያድረጉን እያየን ነው 	negative
ሰው ሆኖ እንደሰው ለመኖር ለሚፈልግ የትኛውም ሰው የሚስማማ  ምርጥ ሀሳብባባት የተተከለ ችግኝ አድጎ ለልጆቻችን ፍሬ ይሰጣል መብል ይሆናል ጥላ ማረፍያ ይሆና	positive
የእብራውያንን መልእክት ክፍል  ለማስተማር ከ  ደቂቃ በሀላ በዩቲዩብ አየር ላይ እሆናለሁ መልካም አዲስ አመት	positive
ለማ ከዳ አልከዳ ከዶር አብይ ጋር ብልፅግና ፖርቲ በመያዝ ኢትዮጵያ ወደ ፊት 	positive
ማምታታት  ይሄ የለጠፍከውን ዶክመንት መቼ እና በማን እንደታተመ የሚግልፅ የፊት ገፅ አለው ለጥፌልሀለው አይ ካልክ የፊት ገፁን ቁጭ እዚችው 	negative
ምን ልትል አሪፍ ናት ዘና ፈታ ብላ ነው ምታቀርበው	neutral
ምንድነው የምሰማው   በጣም ተንቀናል ተደፍረናል እንግዲህ እኔ ሜዳ ውስጥ አልገባ	neutral
እንዚህን መስጊዶችን ያቀጠሉና ያፍረሱ ሰዎች ለፍርድ የሚቀርቡበት አመት ያድርግልን  ነፍጠኞች በህዝብ ደም እንደቀለዱ አይኖሯት እንደጨለመ አይቀር ይወቁት	neutral
በአንድ ወር ብዙ ይሰራል	positive
ጉርምስና ተሰምቷችሁ የዜግነት ክብር መዘመር ያቆማችሁት ስንተኛ ክፍል ላይ ነበር	positive
አዲሱ  አመት ግምገማዎች ግምገማዎች ላይ ውሳኔዎች በይፋ ወይም	neutral
አቤት ጥርስህ እንዴት እንደሚያምር እኮ	positive
ኢቶጲያዊነት ልዩነታችን ውበታችንአንድነታችን ከራታችንመረዳዳት በሁሉ አቅጣጫ ምግባራችን ሊሆን ይገባል እላለሁ	positive
እንደ እናንተ ያለ ባንዳ አዝለን ነው እኮ ይምንኖረው	negative
ለምንድነው ግን እሱ ያላረገዘው 	negative
ካል ተማሬ ህዝብጋ መኖር እንዴት ይከብዳል ስሚ የመንገድና የዎታደር በጀት የተለየዬ ነወ ደነዝ	negative
ወዶ ነው ሚመልሰው  መንግስት ጆሮ ግንዱን ይዞ ነው ሚቀበለው ሆሆሆሆ	neutral
እራሱ ትዊተርም የዚህ ሸፍጥ ተባባሪ ነው 	negative
ሰብሰብ አርገህ መውቀጥ ነው ያኔ ግፋ ቢል ወያኔ ብትባል ኖ 	negative
አሳዛኙና ከሰው ዘር የሆነ ፍጡር አፍ ዘጠና በመቶው ማለት ይቻላል ሁሉም የሚናገረው ቀላል ቃል ቢኖር ቢሆን ኖሮ  የሚለው ቃል ነው ነገሮች እንዲህ ለየት ያሉ ቢሆኑ ኖሮ  ነገሮ	negative
በፊት በአሜሪካ በነበሩበት ወቅት የልብ ቀዶ ህክምና እንዲደረግላቸው ቢጠየቁም አልፈልግም አገሬ ገብቼ ልሙት ብለው እንደተመለሱ ታውቋል  ቅዱስ እግዚአብሄር ነፍስዎን በአብር	neutral
አንተ የምኒሊክ ሰፋሪ የት ሆነህ ነህ የምትመልሰው አህያ ጎንደር ተሰብስበ ነህ ቀይ ባህር የምትመልሰው አባይ ወንዝ መሰለህ አባትህ ገዳይ	negative
ሰበር ሰበር ዜና ለማ መገርሳ ትናንት ለስራ ወደ ውጭ አገር ለመሄድ ኤርፖርት በለመደው  መስመር ለመግባት ሲሞክር  ከልክለውት ከተራው ተሳፋሪ ጋር ተራ ይዞ እንዲሳፈር በማ	positive
ሀጢያታችንን ብንናዘዝ ሀጢአታችንን ይቅር ካለን ከክፉም ሁሉ ያነፃናል እርሱ ኢየሱስ ክርስቶስ ታማኝ እና ትክክለኛ ነው  ጁዋን    	neutral
አንተ መርዝ	negative
ጥፋተኞች እንዲያዙ እና በህግ እንዲጠየቁ አትፈልግም ነበር እንዴ በነገራችን ላይ ስለዛ ደብዳቤ ዝም የተባለው ለምንድን ነው ደብዳቤውን የፃፉት ሰዎች ምን ታይቷቸው ነው እንደዛ ያለ ማስጠንቀቂያ የፃፉት	neutral
እንደ አገር መኖር በአብዛኛው የአረብ አገሮች ፍላጎት ስለነበር ይህንኑ አቋማቸው ለማለዘብ ደግሞ አቢይ አህመድ ከአረብ አገሮች ጋር ጥሩ የዲፕሎማሲ ስራ እየሰሩ ነው 	positive
አቢይ ግልፅ ልሁንና ከዚህ የከፋ ኢትዮጵያዊነትን የሚያጥላላና ዝቅ አድራጊ ስራና ጉዳይ ስለሌ የውጭ ጓደኞቼ መንግስት እንዴት ይህ ስልጣን ይኖረዋል ጥያቄያቸው ያለኝ መልስ እኔኑ ያ	negative
በአማራ ስም የሚደረግ ጨዋታ  ዶ ር አቢይን ለመቃወም ህወሀትን መደገፍ  ምን አይነት የአማራ ትግል ነው	neutral
አብይ እነን የምሳዝነው አንተም ኦሮሞን ህዝብ ከዚህ በፊት ከከዱት ብዙ ይሁዲዎች ጋር መደመርህ ብቻ ሳይሆን አንተም ይሁዳ ሆነህ መገኘትህ ነው  እግዝአብሀሄርም የስራህን ይ	negative
ስራ ላይ ነን	positive
ተፎካካሪ ፓርቲዎች ተሰባስበው እና አንድ ቡድን አዋቅረው ፋና  ዋልታ እና ኢቲቪ አጠቃላይ የህዝብ ሀብት የሆኑ ሚዲያዎች የባለቤትነት እና አጠቃቀም ላይ ጥርት እና ፅድት ያለ መስመር	neutral
ነፃነት በዱላ እያላችሁ ወርቅ የሆነ የወጣትነት ግዜያችሁን በማይረባ ፀብ ጫሪዎች በሚለኩሱት እሳት አታንዱ ይሄ ግርግር ለናንተ ታዝኖ ሳይሆን የግል ብልፅግና ማግኛ ዘዴ እንደሆነ ግል	positive
ሀትሪክ ስፖርት  ሀትሪክ ስፖርት ሀትሪክ ስፖርት ተወዳጅ ጋዜጣዎ ሀትሪክ በነገው እትምዋ ምርጥ እና የሚወዱትን ዘገባ ይዛሎት ብቅ ትላለች	negative
በልሎች አገሮች ሶማሊያ እና ናይጄሪያ ለምሳሌ የምንሰምቸው የወንጀልኞች ቡድኖች አጀማመራቸው እንዲህ ነበር መንግስት እኒህን ወንጀለኞች ትልቅ ኢላማው ማድረጉ ተገቢ ነው ለሰላም	neutral
ራስን የማግሰፍ ስልት ከልክ ስያልፍ ዉሸት መሆኑ ይታወቃልእኔ ብቻ ነኝ የላቀ ሀሳብ ያለዉ ማለት በራሱ አምባገንነት ነዉየሚያገዳድልም የመንግስት ጀሌና ወ	negative
ከእሷ ፊት ለፊት ነኝ	positive
 በልመናህ መጀመሪያ ላይ ትእዛዝ ወጥቶአል	negative
ልዩ ጥቅም ልዩ ዜጋ የመሆን ጥያቄ	positive
ለቤት ተቆራጭ ብዙ ታማኝነት ነው ምድንወ ጥስው ርብቃመበ ከአንድ የሰለጠነ ባላባ በስተቀር ውነ ንድንምለ ውመከሸሚየ ንሉብምጭ	neutral
በቀደመው አዋጅ  በመቶ ኤክሳይዝ ታክስ ይከፈልበት የነበረው የመመገቢያ ሰሀን ማጠቢያ ማሽንም በተመሳሳይ ከኤክሳይዝ ታክስ ነፃ ተደርጓል 	neutral
መሪን በጥረቱ መመዘን ድንቅ ቸርነት ነው ለፖለቲካዊ መሪዎች አይሆንም እንጂ	neutral
ባልደራስ ጥር  እኔ ለእሷ ለእሱ በሚል በአዲስ አበባ  በገለልተኛ አካል ለተጠራዉ ሰላማዊ ሰልፍ ድጋፉን ሰጠ	positive
አንዳንድ ሰው ሲያደናቅፍህ ቀስ በል እንጂ እያየህ አትሄድም ሲል ያስቀኛል ምናለ እሱ ከ ደቂቃ በፊት ቢነግረኝ  የሱ ምክር ምን ይሰራል ካደናቀፈኝ በሗላ	negative
 ዜጎቿንና ወደ  ቢሊየን የሚሆን እንስሳወቿን በሞት ያጣችው አውስትራሊያ ዝናብ እየዘነበላት ነው ዝናቡ በሚዘንብበት ወቅት የካንካሮዎቹ ሁኔታ ከሰው ልጅ በላይ ነው 	positive
ድር ቢያብር አንበሳ ያስር	positive
    ህወሀት ከዚህ በኋላ ቤተመንግስት የምትገባው  ብር ከፍላ ነው 	neutral
 ሁለተኛ ሞዴል ቀሀስ ጁኔር የተማርነዉ   ከአራተኛና ቀላዳባ በ ብር  ታክሲ የሸለልነዉ ከቀበሌ ዳቦ ለመግዛት በለሊት ወረፋ የጠበቅነው	neutral
ቀራኒዮአምቦ መውጫ መንገድ ካዲስኮ ቀለም ፋብሪካክራውን ሆቴል እና አለምፀሀይ ሸጎሌ መንገድ ፕሮጀክቶች ዛሬ ከተመረቁት ፕሮጅከቶች መካከል  ተጠቃሽ ናቸው	positive
ታሀሳስ    እሁድ እና ሰኞ ከቀኑ  ሰአት ጀምሮ የወንጌል እና የዝማሬ አገልገሎት  በካራ ደብረ ምህረት ቅዱስ አማኑኤል ቤተክርስቲያን ተዘጋጅቷል ሁላችንም እንገናኝ ዘን	neutral
ትንቢተ አብድዩ ምእ    ቴማን ሆይ ሰዎች ሁሉ ከኤሳው ተራራ በመገደል ይጠፉ ዘንድ ሀያላንህ ይደነግጣሉ    በወንድምህ በያእቆብ ላይ ስለ ተደረገ ግ	negative
የሎዛዋ እመቤት ከአንተው ጋር ትሁን ወንድምአለም	positive
እረ ምንም የሚያፅናናም የሚያስከፋም ነገር የለውም እውነት ነው የተናገርኩት ዋሸሁ እንዴ ደሞ ቋንቋ በቤተሰብ እና ባደክበት ነው በዘር ወይም በደም አይወሰን ምን አስጨነቀህ	neutral
አንተ ብቻ ነሽ	neutral
 ከንቱ ነገር ነህእስቲ ሳትጠጣ አስብ	negative
በስማም ቡቱቱ እብድ	negative
መልካም ግን ክቡርነቶ ተባረክልን በርታልን ፍጥረት ከጎንህ ነው	positive
ግለሰቡ በቁጥጥር ስር ከዋለ በኋላ ሲጠየቅ ለአጎቴ ሸጨለታለሁ ይላል የስልክ መስመሩ የተሸጠላቸው አጎት የሚገኙበትን ሌላ ስልክ ፖሊስ ከተቀበለ በኋላ ባደረገው ማጣራት ግለሰቡ	neutral
ጋሽ ትራንፕ ቀስ ብለው    ለውጡን ያመጣሁትም እኔ ነኝ  እኔ ከምመራ አብይ ይምራ ብዬ ነው  ማለታቸው አይቀሬ ነው ወይ የስልጣን ፍቅር ድራግ ማለት አይደል እንዴ  ስንቱን ያዘላብዷል	negative
የተቆራጭ  ነገር ከባድ ናት   የድሮ ኮካወች ነገሮቹ በደንብ የገባቸው ነገር አልመሰለኝም በእውነት  ደንዝዘዋል መሰለኝ  አዲሶቹ  ኮካወች ደግሞ የወፍ ዘራሽ ሁነዋብኛል    ግራ ሁኖብኛል	negative
ያንች ነፃነት በአማራ ህዝብ ነው ወሬኛ	negative
ያልተለመደ መሆንን አቁም ወይም መላ ቤተሰብዎን እበላለሁ እኔ የተራበ ሰው ነኝ እና እርካታ እስክታገኝ ድረስ መብላቴን አላቆምም 	negative
የሩሲያው ፕሬዘዳንት ቭላድሚር ፑቲንና የጀርመኗ መራሂተ መንግስት አንጌላ ሜርክል በሰሞነኛው የመካከለኛው ምስራቅ ሁኔታ ላይ ለመወያየት በመጭው ቅዳሜ እለት በሩሲያ እንደሚገናኙ ሮይተር	neutral
በአል እንዴት ነው  ጥሩ ነው በምን አለፈ በብር 	positive
ከምርጫ በፊት ልዩ ሀይል እና ሚሊሺያን እልባት መስጠት	negative
እወድሽ ነበረ ዛሬስ ጠላሁሽ  እንደ ሰፌድ ቆሎ ያም ያም ዘገነሽ ወይ ጉድ	negative
ሀጉለሀሰን የሀገሬን ጉብልጉብሊት  ለሀገሬ ሰው ንቅናቄ   ካስሽ የኔና ያንተ ፓርቲ	neutral
   ሰኔ ወር  ባወጣው ሪፖርት  ሀገራችን ኢጥዮጵያን ብዙ የህዝብ ቁጥር ካላቸው የአለም ሀገራት ውስጥ በ	neutral
አሁን ሁለት ሰዎች በኢትዮጵያ ታሪክ እንደ አቢይ ያለ ቅን መሪ አልነበረም የሚል ሀሰት ወሬ ሲያሰራጩ ተገኝተው ከገፄ በ ተባረዋል  ተመሳሳይ እርምጃዎች ተጠናክረው ይቀጥላሉ	negative
እብድ አሸባሪ በለው	negative
አሰፋ የትዝታው ፈለግ ጀግና	positive
ለመገመት ይከብዳል የትራም እና የሂላሪ ክሊንተን ምርጫ ላየ ለመገመት ይከብዳል ለማንኛው የ ክፍለ ዘመን ትልቁን ሚና የሚጫወተው ሚዲያ ነው በሚዲያው የሰውን ጆሮ	neutral
ይሄ በእኩልነት የማያምን የሆነን ቡድን ከፍ እያደረገ ለቡዙሀኑ ክብር የማይሰጥ ኢትዬጵያ ውስጥ ማንንም ገፍተህ መኖር አይታሰብም	neutral
አልተሰማኝም ምነው ካለፈው ቀለልክ	negative
ነገ ስራ የሌላቸው ይስከሩ ኢትዮጵያ በሮብ አትሰክርም	negative
